sk_day_no,day,sk_day_no,fdow,sk_fdow_no,ldow,sk_ldow_no,lyr_ldow,sk_lyr_ldow_no,ssn_start_ldow,sk_ssn_start_ldow_no,log_yr_start_ldow,sk_log_yr_start_ldow_no,fin_yr_start_ldow,sk_fin_yr_start_ldow_no,lyr_ssn_start_ldow,sk_lyr_ssn_start_ldow_no,lyr_log_yr_start_ldow,sk_lyr_log_yr_start_ldow_no,lyr_fin_yr_start_ldow,sk_lyr_fin_yr_start_ldow_no,fdom,sk_fdom_no,plan_fdom,sk_plan_fdom_no,julian_ldom,sk_julian_ldom_no,ldom,sk_ldom_no,plan_ldom,sk_plan_ldom_no,lyr_ldom,sk_lyr_ldom_no,fin_wk,julian_wk,log_wk,plan_wk,fin_mnth,log_mnth,plan_mnth,fin_yr,log_yr,plan_yr,log_yr_desc,fin_no_wk_mnth,log_no_wk_mnth,plan_no_wk_mnth,fin_mnth_wk_no,log_mnth_wk_no,plan_mnth_wk_no,quarter,quarter_desc,first_day_of_season_ind,first_day_of_season_desc,ssn_start_ldow_ind,ssn_start_ldow_desc,yr_start_ldow_ind,yr_start_ldow_desc,season_code,season_desc,fin_quarter_code,fin_quarter_desc,fin_season_code,fin_season_desc,fin_yr_code,fin_yr_desc,lyr_plan_wk_code,lyr_plan_wk_desc,plan_quarter_code,plan_quarter_desc,plan_wk_code,plan_wk_desc,plan_yr_code,plan_yr_desc,plan_mnth_code,plan_mnth_desc,julian_mnth,julian_yr,julian_no_wk_mnth,julian_mnth_wk_no
20120620,20/06/2012,20120620,17/06/2012,20120617,23/06/2012,20120623,25/06/2011,20110625,28/01/2012,20120128,02/07/2011,20110702,02/07/2011,20110702,29/01/2011,20110129,03/07/2010,20100703,03/07/2010,20100703,27/05/2012,20120527,27/05/2012,20120527,30/06/2012,20120630,30/06/2012,20120630,30/06/2012,20120630,25/06/2011,20110625,52,25,52,52,12,6,12,2012,2012,2012,Year 12,4,4,4,5,5,5,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINW12Q4,Fin Winter 12 4th Quarter,FINW12,Fin Winter12,FINY12,Fin Year 12,Y11WK52,Y11WK52: 19-Jun-2011 - 25-Jun-2011,W12Q4,Winter 12 4th QUARTER,Y12WK52,Year 12 Week 52,Y12,Year 12,12-Jun,12-Jun,6,2012,3,5
20120621,21/06/2012,20120621,17/06/2012,20120617,23/06/2012,20120623,25/06/2011,20110625,28/01/2012,20120128,02/07/2011,20110702,02/07/2011,20110702,29/01/2011,20110129,03/07/2010,20100703,03/07/2010,20100703,27/05/2012,20120527,27/05/2012,20120527,30/06/2012,20120630,30/06/2012,20120630,30/06/2012,20120630,25/06/2011,20110625,52,25,52,52,12,6,12,2012,2012,2012,Year 12,4,4,4,5,5,5,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINW12Q4,Fin Winter 12 4th Quarter,FINW12,Fin Winter12,FINY12,Fin Year 12,Y11WK52,Y11WK52: 19-Jun-2011 - 25-Jun-2011,W12Q4,Winter 12 4th QUARTER,Y12WK52,Year 12 Week 52,Y12,Year 12,12-Jun,12-Jun,6,2012,3,5
20120622,22/06/2012,20120622,17/06/2012,20120617,23/06/2012,20120623,25/06/2011,20110625,28/01/2012,20120128,02/07/2011,20110702,02/07/2011,20110702,29/01/2011,20110129,03/07/2010,20100703,03/07/2010,20100703,27/05/2012,20120527,27/05/2012,20120527,30/06/2012,20120630,30/06/2012,20120630,30/06/2012,20120630,25/06/2011,20110625,52,25,52,52,12,6,12,2012,2012,2012,Year 12,4,4,4,5,5,5,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINW12Q4,Fin Winter 12 4th Quarter,FINW12,Fin Winter12,FINY12,Fin Year 12,Y11WK52,Y11WK52: 19-Jun-2011 - 25-Jun-2011,W12Q4,Winter 12 4th QUARTER,Y12WK52,Year 12 Week 52,Y12,Year 12,12-Jun,12-Jun,6,2012,4,5
20120623,23/06/2012,20120623,17/06/2012,20120617,23/06/2012,20120623,25/06/2011,20110625,28/01/2012,20120128,02/07/2011,20110702,02/07/2011,20110702,29/01/2011,20110129,03/07/2010,20100703,03/07/2010,20100703,27/05/2012,20120527,27/05/2012,20120527,30/06/2012,20120630,30/06/2012,20120630,30/06/2012,20120630,25/06/2011,20110625,52,25,52,52,12,6,12,2012,2012,2012,Year 12,4,4,4,5,5,5,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINW12Q4,Fin Winter 12 4th Quarter,FINW12,Fin Winter12,FINY12,Fin Year 12,Y11WK52,Y11WK52: 19-Jun-2011 - 25-Jun-2011,W12Q4,Winter 12 4th QUARTER,Y12WK52,Year 12 Week 52,Y12,Year 12,12-Jun,12-Jun,6,2012,4,5
20120624,24/06/2012,20120624,24/06/2012,20120624,30/06/2012,20120630,02/07/2011,20110702,28/01/2012,20120128,02/07/2011,20110702,02/07/2011,20110702,06/04/1652,16520406,03/07/2010,20100703,03/07/2010,20100703,27/05/2012,20120527,27/05/2012,20120527,30/06/2012,20120630,30/06/2012,20120630,30/06/2012,20120630,30/07/2011,20110730,53,26,53,53,12,6,12,2012,2012,2012,Year 12,5,5,5,5,5,5,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINW12Q4,Fin Winter 12 4th Quarter,FINW12,Fin Winter12,FINY12,Fin Year 12,Y12WK01,Y12WK01: 26-Jun-2011 - 02-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y12WK53,Year 12 Week 53,Y12,Year 12,12-Jun,12-Jun,6,2012,4,5
20120625,25/06/2012,20120625,24/06/2012,20120624,30/06/2012,20120630,02/07/2011,20110702,28/01/2012,20120128,02/07/2011,20110702,02/07/2011,20110702,06/04/1652,16520406,03/07/2010,20100703,03/07/2010,20100703,27/05/2012,20120527,27/05/2012,20120527,30/06/2012,20120630,30/06/2012,20120630,30/06/2012,20120630,30/07/2011,20110730,53,26,53,53,12,6,12,2012,2012,2012,Year 12,5,5,5,5,5,5,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINW12Q4,Fin Winter 12 4th Quarter,FINW12,Fin Winter12,FINY12,Fin Year 12,Y12WK01,Y12WK01: 26-Jun-2011 - 02-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y12WK53,Year 12 Week 53,Y12,Year 12,12-Jun,12-Jun,6,2012,4,5
20120626,26/06/2012,20120626,24/06/2012,20120624,30/06/2012,20120630,02/07/2011,20110702,28/01/2012,20120128,02/07/2011,20110702,02/07/2011,20110702,06/04/1652,16520406,03/07/2010,20100703,03/07/2010,20100703,27/05/2012,20120527,27/05/2012,20120527,30/06/2012,20120630,30/06/2012,20120630,30/06/2012,20120630,30/07/2011,20110730,53,26,53,53,12,6,12,2012,2012,2012,Year 12,5,5,5,5,5,5,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINW12Q4,Fin Winter 12 4th Quarter,FINW12,Fin Winter12,FINY12,Fin Year 12,Y12WK01,Y12WK01: 26-Jun-2011 - 02-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y12WK53,Year 12 Week 53,Y12,Year 12,12-Jun,12-Jun,6,2012,4,5
20120627,27/06/2012,20120627,24/06/2012,20120624,30/06/2012,20120630,02/07/2011,20110702,28/01/2012,20120128,02/07/2011,20110702,02/07/2011,20110702,06/04/1652,16520406,03/07/2010,20100703,03/07/2010,20100703,27/05/2012,20120527,27/05/2012,20120527,30/06/2012,20120630,30/06/2012,20120630,30/06/2012,20120630,30/07/2011,20110730,53,26,53,53,12,6,12,2012,2012,2012,Year 12,5,5,5,5,5,5,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINW12Q4,Fin Winter 12 4th Quarter,FINW12,Fin Winter12,FINY12,Fin Year 12,Y12WK01,Y12WK01: 26-Jun-2011 - 02-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y12WK53,Year 12 Week 53,Y12,Year 12,12-Jun,12-Jun,6,2012,4,5
20120628,28/06/2012,20120628,24/06/2012,20120624,30/06/2012,20120630,02/07/2011,20110702,28/01/2012,20120128,02/07/2011,20110702,02/07/2011,20110702,06/04/1652,16520406,03/07/2010,20100703,03/07/2010,20100703,27/05/2012,20120527,27/05/2012,20120527,30/06/2012,20120630,30/06/2012,20120630,30/06/2012,20120630,30/07/2011,20110730,53,26,53,53,12,6,12,2012,2012,2012,Year 12,5,5,5,5,5,5,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINW12Q4,Fin Winter 12 4th Quarter,FINW12,Fin Winter12,FINY12,Fin Year 12,Y12WK01,Y12WK01: 26-Jun-2011 - 02-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y12WK53,Year 12 Week 53,Y12,Year 12,12-Jun,12-Jun,6,2012,4,5
20120629,29/06/2012,20120629,24/06/2012,20120624,30/06/2012,20120630,02/07/2011,20110702,28/01/2012,20120128,02/07/2011,20110702,02/07/2011,20110702,06/04/1652,16520406,03/07/2010,20100703,03/07/2010,20100703,27/05/2012,20120527,27/05/2012,20120527,30/06/2012,20120630,30/06/2012,20120630,30/06/2012,20120630,30/07/2011,20110730,53,26,53,53,12,6,12,2012,2012,2012,Year 12,5,5,5,5,5,5,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINW12Q4,Fin Winter 12 4th Quarter,FINW12,Fin Winter12,FINY12,Fin Year 12,Y12WK01,Y12WK01: 26-Jun-2011 - 02-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y12WK53,Year 12 Week 53,Y12,Year 12,12-Jun,12-Jun,6,2012,5,5
20120630,30/06/2012,20120630,24/06/2012,20120624,30/06/2012,20120630,02/07/2011,20110702,28/01/2012,20120128,02/07/2011,20110702,02/07/2011,20110702,06/04/1652,16520406,03/07/2010,20100703,03/07/2010,20100703,27/05/2012,20120527,27/05/2012,20120527,30/06/2012,20120630,30/06/2012,20120630,30/06/2012,20120630,30/07/2011,20110730,53,26,53,53,12,6,12,2012,2012,2012,Year 12,5,5,5,5,5,5,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINW12Q4,Fin Winter 12 4th Quarter,FINW12,Fin Winter12,FINY12,Fin Year 12,Y12WK01,Y12WK01: 26-Jun-2011 - 02-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y12WK53,Year 12 Week 53,Y12,Year 12,12-Jun,12-Jun,6,2012,5,5
20120701,01/07/2012,20120701,01/07/2012,20120701,07/07/2012,20120707,09/07/2011,20110709,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,1,27,1,1,1,7,1,2013,2013,2012,Year 13,1,1,1,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK02,Y12WK02: 03-Jul-2011 - 09-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK01,Year 13 Week 01,Y12,Year 12,12-Jul,12-Jul,7,2012,1,5
20120702,02/07/2012,20120702,01/07/2012,20120701,07/07/2012,20120707,09/07/2011,20110709,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,1,27,1,1,1,7,1,2013,2013,2012,Year 13,1,1,1,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK02,Y12WK02: 03-Jul-2011 - 09-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK01,Year 13 Week 01,Y12,Year 12,12-Jul,12-Jul,7,2012,1,5
20120703,03/07/2012,20120703,01/07/2012,20120701,07/07/2012,20120707,09/07/2011,20110709,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,1,27,1,1,1,7,1,2013,2013,2012,Year 13,1,1,1,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK02,Y12WK02: 03-Jul-2011 - 09-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK01,Year 13 Week 01,Y12,Year 12,12-Jul,12-Jul,7,2012,1,5
20120704,04/07/2012,20120704,01/07/2012,20120701,07/07/2012,20120707,09/07/2011,20110709,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,1,27,1,1,1,7,1,2013,2013,2012,Year 13,1,1,1,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK02,Y12WK02: 03-Jul-2011 - 09-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK01,Year 13 Week 01,Y12,Year 12,12-Jul,12-Jul,7,2012,1,5
20120705,05/07/2012,20120705,01/07/2012,20120701,07/07/2012,20120707,09/07/2011,20110709,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,1,27,1,1,1,7,1,2013,2013,2012,Year 13,1,1,1,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK02,Y12WK02: 03-Jul-2011 - 09-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK01,Year 13 Week 01,Y12,Year 12,12-Jul,12-Jul,7,2012,1,5
20120706,06/07/2012,20120706,01/07/2012,20120701,07/07/2012,20120707,09/07/2011,20110709,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,1,27,1,1,1,7,1,2013,2013,2012,Year 13,1,1,1,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK02,Y12WK02: 03-Jul-2011 - 09-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK01,Year 13 Week 01,Y12,Year 12,12-Jul,12-Jul,7,2012,1,5
20120707,07/07/2012,20120707,01/07/2012,20120701,07/07/2012,20120707,09/07/2011,20110709,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,1,27,1,1,1,7,1,2013,2013,2012,Year 13,1,1,1,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK02,Y12WK02: 03-Jul-2011 - 09-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK01,Year 13 Week 01,Y12,Year 12,12-Jul,12-Jul,7,2012,1,5
20120708,08/07/2012,20120708,08/07/2012,20120708,14/07/2012,20120714,16/07/2011,20110716,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,2,28,2,2,1,7,1,2013,2013,2012,Year 13,2,2,2,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK03,Y12WK03: 10-Jul-2011 - 16-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK02,Year 13 Week 02,Y12,Year 12,12-Jul,12-Jul,7,2012,2,5
20120709,09/07/2012,20120709,08/07/2012,20120708,14/07/2012,20120714,16/07/2011,20110716,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,2,28,2,2,1,7,1,2013,2013,2012,Year 13,2,2,2,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK03,Y12WK03: 10-Jul-2011 - 16-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK02,Year 13 Week 02,Y12,Year 12,12-Jul,12-Jul,7,2012,2,5
20120710,10/07/2012,20120710,08/07/2012,20120708,14/07/2012,20120714,16/07/2011,20110716,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,2,28,2,2,1,7,1,2013,2013,2012,Year 13,2,2,2,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK03,Y12WK03: 10-Jul-2011 - 16-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK02,Year 13 Week 02,Y12,Year 12,12-Jul,12-Jul,7,2012,2,5
20120711,11/07/2012,20120711,08/07/2012,20120708,14/07/2012,20120714,16/07/2011,20110716,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,2,28,2,2,1,7,1,2013,2013,2012,Year 13,2,2,2,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK03,Y12WK03: 10-Jul-2011 - 16-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK02,Year 13 Week 02,Y12,Year 12,12-Jul,12-Jul,7,2012,2,5
20120712,12/07/2012,20120712,08/07/2012,20120708,14/07/2012,20120714,16/07/2011,20110716,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,2,28,2,2,1,7,1,2013,2013,2012,Year 13,2,2,2,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK03,Y12WK03: 10-Jul-2011 - 16-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK02,Year 13 Week 02,Y12,Year 12,12-Jul,12-Jul,7,2012,2,5
20120713,13/07/2012,20120713,08/07/2012,20120708,14/07/2012,20120714,16/07/2011,20110716,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,2,28,2,2,1,7,1,2013,2013,2012,Year 13,2,2,2,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK03,Y12WK03: 10-Jul-2011 - 16-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK02,Year 13 Week 02,Y12,Year 12,12-Jul,12-Jul,7,2012,2,5
20120714,14/07/2012,20120714,08/07/2012,20120708,14/07/2012,20120714,16/07/2011,20110716,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,2,28,2,2,1,7,1,2013,2013,2012,Year 13,2,2,2,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK03,Y12WK03: 10-Jul-2011 - 16-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK02,Year 13 Week 02,Y12,Year 12,12-Jul,12-Jul,7,2012,2,5
20120715,15/07/2012,20120715,15/07/2012,20120715,21/07/2012,20120721,23/07/2011,20110723,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,3,29,3,3,1,7,1,2013,2013,2012,Year 13,3,3,3,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK04,Y12WK04: 17-Jul-2011 - 23-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK03,Year 13 Week 03,Y12,Year 12,12-Jul,12-Jul,7,2012,3,5
20120716,16/07/2012,20120716,15/07/2012,20120715,21/07/2012,20120721,23/07/2011,20110723,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,3,29,3,3,1,7,1,2013,2013,2012,Year 13,3,3,3,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK04,Y12WK04: 17-Jul-2011 - 23-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK03,Year 13 Week 03,Y12,Year 12,12-Jul,12-Jul,7,2012,3,5
20120717,17/07/2012,20120717,15/07/2012,20120715,21/07/2012,20120721,23/07/2011,20110723,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,3,29,3,3,1,7,1,2013,2013,2012,Year 13,3,3,3,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK04,Y12WK04: 17-Jul-2011 - 23-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK03,Year 13 Week 03,Y12,Year 12,12-Jul,12-Jul,7,2012,3,5
20120718,18/07/2012,20120718,15/07/2012,20120715,21/07/2012,20120721,23/07/2011,20110723,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,3,29,3,3,1,7,1,2013,2013,2012,Year 13,3,3,3,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK04,Y12WK04: 17-Jul-2011 - 23-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK03,Year 13 Week 03,Y12,Year 12,12-Jul,12-Jul,7,2012,3,5
20120719,19/07/2012,20120719,15/07/2012,20120715,21/07/2012,20120721,23/07/2011,20110723,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,3,29,3,3,1,7,1,2013,2013,2012,Year 13,3,3,3,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK04,Y12WK04: 17-Jul-2011 - 23-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK03,Year 13 Week 03,Y12,Year 12,12-Jul,12-Jul,7,2012,3,5
20120720,20/07/2012,20120720,15/07/2012,20120715,21/07/2012,20120721,23/07/2011,20110723,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,3,29,3,3,1,7,1,2013,2013,2012,Year 13,3,3,3,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK04,Y12WK04: 17-Jul-2011 - 23-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK03,Year 13 Week 03,Y12,Year 12,12-Jul,12-Jul,7,2012,3,5
20120721,21/07/2012,20120721,15/07/2012,20120715,21/07/2012,20120721,23/07/2011,20110723,28/01/2012,20120128,07/07/2012,20120707,07/07/2012,20120707,29/01/2011,20110129,02/07/2011,20110702,02/07/2011,20110702,01/07/2012,20120701,01/07/2012,20120701,31/07/2012,20120731,28/07/2012,20120728,28/07/2012,20120728,30/07/2011,20110730,3,29,3,3,1,7,1,2013,2013,2012,Year 13,3,3,3,4,4,4,4,Winter 12 4th QUARTER,N,No,N,No,N,No,W12,Winter12,FINS12Q1,Fin Summer 12 1st Quarter,FINS12,Fin Summer12,FINY13,Fin Year 13,Y12WK04,Y12WK04: 17-Jul-2011 - 23-Jul-2011,W12Q4,Winter 12 4th QUARTER,Y13WK03,Year 13 Week 03,Y12,Year 12,12-Jul,12-Jul,7,2012,3,5
